timestamp,bad,sauna,temp,weather,holiday,weekend,bayern_match,germany_match
2026-07-17T08:52:25.509538,8,11,23.1,2,False,False,False,False
2026-07-17T10:38:47.018344,12,15,25.0,2,False,False,False,False
2026-07-17T11:56:54.121542,12,15,27.0,2,False,False,False,False
2026-07-17T13:45:56.962195,9,17,29.3,1,False,False,False,False
2026-07-17T15:02:32.813126,7,15,29.4,0,False,False,False,False
2026-07-17T16:22:36.531644,4,17,29.1,1,False,False,False,False
2026-07-17T17:35:26.838776,6,14,28.2,0,False,False,False,False
2026-07-17T18:38:59.293251,6,15,25.4,0,False,False,False,False
2026-07-17T19:46:26.761455,5,9,21.2,2,False,False,False,False
2026-07-17T20:37:47.029730,1,0,20.1,1,False,False,False,False
2026-07-17T21:30:36.546393,0,0,19.1,2,False,False,False,False
2026-07-17T22:25:56.845060,0,0,18.7,3,False,False,False,False
2026-07-17T23:24:16.519289,0,0,19.0,95,False,False,False,False
2026-07-18T00:53:47.920274,0,0,18.1,3,False,True,False,False
2026-07-18T03:51:13.973722,0,0,15.9,1,False,True,False,False
